city,date_time,temperature,humidity,pressure,wind_speed,rainfall,weather_code,latitude,longitude
Gujrat,2024-08-29 01:00:00,26.0,87,974.4,6.0,0.0,3,32.5736,74.078
Pasni,2025-12-06 16:00:00,25.0,52,1017.5,12.3,0.0,0,25.2631,63.471
Kallar Syedan,2024-01-14 13:00:00,17.1,43,956.7,7.2,0.0,0,33.4167,73.3833
Gujrat,2025-11-01 23:00:00,19.9,86,982.7,6.0,0.0,0,32.5736,74.078
Umerkot,2024-01-04 10:00:00,15.7,54,1017.9,8.9,0.0,0,25.3614,69.7361
Nawabshah,2025-03-31 17:00:00,36.8,9,1003.1,2.2,0.0,0,26.2442,68.41
Chakwal,2025-08-08 05:00:00,26.4,83,944.0,7.6,0.0,0,32.9336,72.8634
Sibi,2025-02-19 17:00:00,22.5,49,993.0,4.6,0.0,0,29.543,67.8773
Tando Adam,2025-06-21 19:00:00,35.3,54,993.5,22.5,0.0,3,25.7687,68.6617
Kasur,2024-07-07 12:00:00,29.9,74,975.2,10.4,0.1,51,31.115,74.4467
Dalbandin,2024-02-06 16:00:00,19.7,15,917.6,13.0,0.0,0,28.8885,64.4062
Bhimber,2025-01-15 21:00:00,11.7,63,978.9,3.3,0.0,0,32.9747,74.078
Mirpur Khas,2025-06-25 15:00:00,41.2,29,991.1,15.0,0.0,3,25.5251,69.0159
Badin,2025-10-05 01:00:00,25.6,92,1006.5,9.9,0.0,3,24.655,68.838
Vehari,2024-01-22 08:00:00,6.7,99,1002.6,9.3,0.0,3,30.0419,72.3528
Khuzdar,2024-03-05 05:00:00,5.5,58,881.2,2.6,0.0,3,27.8,66.6167
Shakargarh,2024-12-14 23:00:00,8.1,77,986.0,4.0,0.0,3,32.2646,75.1608
Nawabshah,2025-05-17 13:00:00,41.4,24,997.2,24.8,0.0,0,26.2442,68.41
Okara,2024-10-01 10:00:00,32.7,61,985.5,10.6,0.0,0,30.8081,73.4458
Attock,2025-11-10 01:00:00,11.9,69,971.3,1.4,0.0,0,33.766,72.3609
Toba Tek Singh,2024-01-01 11:00:00,12.0,93,1002.5,4.1,0.0,3,30.9697,72.4827
Muzaffargarh,2025-03-09 15:00:00,30.3,30,995.5,7.0,0.0,1,30.0703,71.1933
Quetta,2025-08-04 18:00:00,33.6,8,837.3,9.3,0.0,0,30.1798,66.975
Kallar Syedan,2025-07-29 09:00:00,27.2,84,940.9,9.0,0.1,51,33.4167,73.3833
Dalbandin,2024-11-09 17:00:00,27.2,18,923.0,7.3,0.0,0,28.8885,64.4062
Skardu,2025-11-24 13:00:00,6.1,21,787.1,1.3,0.0,0,35.2971,75.6333
Dera Ghazi Khan,2025-12-28 23:00:00,11.8,83,1002.2,7.7,0.0,0,30.0561,70.6348
Muzaffargarh,2024-06-28 05:00:00,32.0,66,985.4,5.1,0.0,0,30.0703,71.1933
Taxila,2025-02-15 02:00:00,12.9,27,947.8,1.8,0.0,3,33.7463,72.8397
Dalbandin,2025-09-10 15:00:00,37.4,18,913.8,2.8,0.0,3,28.8885,64.4062
Tando Allahyar,2024-03-27 23:00:00,28.3,57,1009.5,15.6,0.0,3,25.4605,68.717
Tando Adam,2024-09-06 01:00:00,26.4,88,997.9,18.6,0.0,3,25.7687,68.6617
Loralai,2024-04-30 04:00:00,8.7,22,851.8,4.2,0.0,0,30.3705,68.5979
Thatta,2025-01-23 18:00:00,21.3,24,1014.4,12.7,0.0,0,24.7475,67.9235
Nowshera,2024-04-08 18:00:00,26.2,53,976.8,7.2,0.0,0,34.0159,72.0058
Jacobabad,2024-09-15 02:00:00,28.5,68,993.7,8.5,0.0,0,28.2819,68.4388
Vehari,2025-08-12 05:00:00,30.8,59,983.1,14.7,0.0,3,30.0419,72.3528
Gujranwala,2024-03-23 20:00:00,21.7,65,982.1,6.6,0.0,3,32.1877,74.1945
Jalalpur Jattan,2024-01-04 02:00:00,5.7,100,987.4,8.1,0.0,3,32.6419,74.205
Chaman,2024-04-14 06:00:00,13.2,85,863.2,14.8,0.0,0,30.9177,66.4597
Dalbandin,2024-12-05 16:00:00,17.7,27,922.8,15.5,0.0,0,28.8885,64.4062
Chitral,2025-06-03 07:00:00,18.5,36,846.9,5.3,0.0,0,35.8518,71.7864
Nowshera,2024-12-03 15:00:00,20.7,38,984.8,5.6,0.0,0,34.0159,72.0058
Lodhran,2024-12-20 13:00:00,19.3,41,1003.4,9.3,0.0,0,29.5405,71.6336
Loralai,2024-10-04 01:00:00,23.5,16,856.1,3.2,0.0,0,30.3705,68.5979
Tando Adam,2025-04-22 04:00:00,25.0,17,1005.8,7.6,0.0,0,25.7687,68.6617
Bagh,2025-10-14 07:00:00,2.1,67,700.4,3.0,0.0,0,33.9861,73.9478
Karak,2025-11-12 09:00:00,17.8,33,952.5,5.9,0.0,0,33.1167,71.0833
Nankana Sahib,2025-12-01 17:00:00,16.7,58,990.5,0.6,0.0,0,31.45,73.7
Okara,2024-06-03 20:00:00,37.6,14,977.7,5.8,0.0,0,30.8081,73.4458
Kallar Syedan,2025-01-19 15:00:00,13.9,39,957.5,9.9,0.0,3,33.4167,73.3833
Timergara,2024-12-08 16:00:00,14.0,44,924.6,0.0,0.0,1,34.8266,71.844
Okara,2025-04-14 01:00:00,25.3,47,985.2,1.0,0.0,0,30.8081,73.4458
Gujrat,2024-07-11 02:00:00,28.6,89,972.0,2.4,0.0,0,32.5736,74.078
Dera Ismail Khan,2024-06-01 05:00:00,28.6,20,979.4,10.6,0.0,0,31.8327,70.9019
Ghotki,2025-11-02 11:00:00,32.7,24,1004.5,8.3,0.0,0,28.0064,69.3161
Sargodha,2024-02-29 01:00:00,12.6,60,991.9,9.9,0.0,0,32.0836,72.6711
Sibi,2025-11-29 03:00:00,9.4,45,1001.8,3.8,0.0,0,29.543,67.8773
Larkana,2025-01-01 17:00:00,21.0,41,1010.3,5.0,0.0,1,27.559,68.212
Multan,2025-11-13 06:00:00,12.6,74,1002.0,4.3,0.0,0,30.1575,71.5249
Sahiwal,2025-04-08 16:00:00,42.2,12,986.7,12.3,0.0,2,30.6682,73.1114
Matiari,2024-11-04 20:00:00,30.4,30,1008.0,9.6,0.0,0,25.597,68.4467
Karak,2025-09-02 08:00:00,25.0,77,940.8,8.5,0.0,0,33.1167,71.0833
Khanewal,2024-06-06 23:00:00,32.3,41,988.0,7.6,0.0,0,30.3017,71.9321
Tando Adam,2025-04-26 07:00:00,27.8,45,1000.8,10.5,0.0,0,25.7687,68.6617
Pasni,2024-05-26 06:00:00,27.8,99,1002.2,12.5,0.0,3,25.2631,63.471
Gilgit,2024-02-09 23:00:00,4.5,18,862.4,2.9,0.0,0,35.9208,74.3083
Tando Adam,2024-10-28 15:00:00,40.8,13,1000.4,9.5,0.0,0,25.7687,68.6617
Mirpur Khas,2025-05-20 22:00:00,31.9,58,999.0,18.4,0.0,0,25.5251,69.0159
Larkana,2025-01-03 05:00:00,10.3,86,1010.2,6.3,0.0,2,27.559,68.212
Gujrat,2024-02-15 18:00:00,17.5,60,989.1,8.4,0.0,0,32.5736,74.078
Chilas,2025-09-30 18:00:00,26.6,22,878.5,1.5,0.0,0,35.4206,74.0967
Khuzdar,2025-09-08 21:00:00,24.0,74,878.4,9.5,0.0,3,27.8,66.6167
Karak,2025-08-11 06:00:00,29.0,76,940.0,7.8,0.0,3,33.1167,71.0833
Timergara,2024-02-13 15:00:00,19.3,28,932.2,4.1,0.0,0,34.8266,71.844
Nowshera,2024-02-23 22:00:00,11.4,39,983.5,4.3,0.0,0,34.0159,72.0058
Islamabad,2024-08-12 18:00:00,29.2,68,943.5,3.1,0.0,0,33.6844,73.0479
Khushab,2024-04-26 21:00:00,24.0,57,983.2,9.8,0.0,1,32.2967,72.3525
Shakargarh,2025-05-25 10:00:00,32.2,42,976.5,7.7,0.0,0,32.2646,75.1608
Narowal,2024-12-08 18:00:00,13.9,59,984.3,2.7,0.0,0,32.1,74.8833
Karachi,2025-04-28 18:00:00,32.3,50,1002.1,12.4,0.0,0,24.8607,67.0011
Mirpur,2024-03-30 05:00:00,17.0,77,962.4,9.3,0.0,3,33.1483,73.7517
Dera Ghazi Khan,2025-05-28 19:00:00,37.7,24,980.0,12.7,0.0,0,30.0561,70.6348
Abbottabad,2025-07-17 22:00:00,22.1,88,877.2,0.9,0.7,53,34.1688,73.2215
Abbottabad,2025-05-31 16:00:00,23.8,51,873.2,1.3,0.0,3,34.1688,73.2215
Badin,2025-02-15 16:00:00,33.3,23,1006.7,14.8,0.0,1,24.655,68.838
Matiari,2025-12-23 00:00:00,17.1,81,1013.4,9.3,0.0,0,25.597,68.4467
Dir,2025-12-23 06:00:00,-5.7,83,855.8,3.7,0.0,0,35.2058,71.8767
Hangu,2024-05-31 18:00:00,35.1,12,912.8,5.0,0.0,0,33.5311,71.0597
Shakargarh,2025-02-20 14:00:00,14.9,87,983.2,8.7,2.8,63,32.2646,75.1608
Mansehra,2025-01-19 22:00:00,5.3,71,896.8,5.5,0.0,1,34.33,73.2
Dera Ghazi Khan,2025-07-04 22:00:00,35.9,49,981.0,11.4,0.0,0,30.0561,70.6348
Umerkot,2024-03-31 17:00:00,36.3,13,1007.4,14.3,0.0,3,25.3614,69.7361
Khairpur,2024-03-20 15:00:00,35.4,14,1004.5,6.0,0.0,2,27.5295,68.7592
Kasur,2025-04-09 23:00:00,28.5,34,981.8,3.4,0.0,3,31.115,74.4467
Dera Ismail Khan,2024-08-31 16:00:00,33.1,55,983.4,5.5,0.0,0,31.8327,70.9019
Mirpur,2025-01-13 14:00:00,19.8,27,968.1,9.4,0.0,0,33.1483,73.7517
Khushab,2025-12-28 19:00:00,13.3,76,995.0,2.4,0.0,2,32.2967,72.3525
Mardan,2024-01-05 08:00:00,4.5,97,981.8,3.6,0.0,3,34.1989,72.0407
Rawalpindi,2025-07-19 00:00:00,26.2,89,944.9,1.0,0.0,3,33.5651,73.0169
Matiari,2025-05-18 19:00:00,36.8,40,996.6,21.0,0.0,0,25.597,68.4467
Zhob,2025-03-11 11:00:00,17.2,46,866.1,6.1,0.0,0,31.3417,69.4486
Sheikhupura,2024-03-12 08:00:00,15.7,79,992.3,4.5,0.0,0,31.7167,73.985
Jhelum,2025-05-02 06:00:00,22.3,77,981.8,2.6,0.0,3,32.9425,73.7257
Larkana,2025-12-11 10:00:00,20.2,35,1012.4,2.1,0.0,0,27.559,68.212
Rawalpindi,2024-04-14 07:00:00,18.1,78,956.4,5.8,0.0,3,33.5651,73.0169
Skardu,2025-07-26 04:00:00,16.3,90,779.6,0.5,0.0,2,35.2971,75.6333
Mastung,2025-11-24 12:00:00,12.0,14,838.6,2.1,0.0,0,29.7997,66.8455
Timergara,2025-03-29 08:00:00,8.9,54,928.2,5.1,0.0,0,34.8266,71.844
Sibi,2024-04-18 01:00:00,19.5,88,993.5,2.8,0.1,51,29.543,67.8773
Chaman,2025-04-17 08:00:00,26.0,17,865.9,10.6,0.0,0,30.9177,66.4597
Mandi Bahauddin,2025-05-22 18:00:00,38.3,27,972.7,8.1,0.0,0,32.5861,73.4917
Multan,2025-07-23 09:00:00,33.7,58,980.9,15.4,0.0,0,30.1575,71.5249
Faisalabad,2025-10-16 12:00:00,31.7,33,990.6,2.8,0.0,0,31.4504,73.135
Chilas,2025-05-28 12:00:00,30.8,26,882.0,9.4,0.0,2,35.4206,74.0967
Dadu,2025-06-14 20:00:00,40.1,19,989.8,8.1,0.0,0,26.7319,67.775
Multan,2024-06-23 07:00:00,31.0,60,987.1,0.8,0.0,0,30.1575,71.5249
Toba Tek Singh,2024-07-14 13:00:00,34.9,53,978.5,7.0,0.0,1,30.9697,72.4827
Skardu,2025-12-22 03:00:00,3.2,87,778.7,1.6,4.7,75,35.2971,75.6333
Shakargarh,2025-07-06 10:00:00,27.5,83,969.2,9.3,0.1,51,32.2646,75.1608
Bhakkar,2024-04-23 19:00:00,23.8,60,986.2,10.8,0.0,0,31.6252,71.0657
Dalbandin,2025-07-24 09:00:00,34.7,10,905.9,11.9,0.0,0,28.8885,64.4062
Multan,2024-09-23 01:00:00,29.1,59,989.7,7.1,0.0,0,30.1575,71.5249
Chilas,2024-10-11 09:00:00,17.8,56,892.4,2.7,0.0,0,35.4206,74.0967
Hyderabad,2025-12-11 02:00:00,16.8,39,1013.5,10.0,0.0,0,25.396,68.3578
Chiniot,2025-06-21 01:00:00,33.2,52,975.9,13.5,0.0,3,31.72,72.9789
Kallar Syedan,2024-06-08 13:00:00,35.3,18,946.6,12.4,0.0,0,33.4167,73.3833
Bhimber,2025-01-18 02:00:00,9.9,50,977.7,2.1,0.0,3,32.9747,74.078
Mirpur Khas,2024-03-22 22:00:00,27.8,46,1005.6,17.7,0.0,0,25.5251,69.0159
Rawalpindi,2025-08-16 21:00:00,29.1,87,944.6,1.9,0.0,1,33.5651,73.0169
Dir,2025-07-23 20:00:00,22.5,85,852.1,0.8,0.0,1,35.2058,71.8767
Khanewal,2025-08-02 17:00:00,34.6,63,981.0,8.7,0.0,0,30.3017,71.9321
Sheikhupura,2025-08-05 04:00:00,27.4,87,977.1,12.2,0.0,0,31.7167,73.985
Mirpur Khas,2025-04-30 10:00:00,38.7,23,1002.0,19.2,0.0,0,25.5251,69.0159
Kot Addu,2025-11-03 16:00:00,29.1,44,990.0,3.1,0.0,0,30.4691,70.967
Murree,2025-10-21 05:00:00,8.0,60,789.4,4.4,0.0,0,33.9073,73.3903
Hyderabad,2024-05-23 11:00:00,44.0,19,997.1,15.0,0.0,0,25.396,68.3578
Nawabshah,2024-04-08 23:00:00,31.0,14,1003.6,13.9,0.0,3,26.2442,68.41
Wah Cantt,2024-09-09 23:00:00,26.4,77,949.8,6.3,0.0,0,33.77,72.75
Mirpur Khas,2024-02-19 19:00:00,26.7,46,1006.2,22.9,0.0,0,25.5251,69.0159
Hyderabad,2024-07-27 11:00:00,36.0,54,992.8,24.5,0.0,1,25.396,68.3578
Timergara,2024-12-07 21:00:00,6.2,58,922.7,3.4,0.0,3,34.8266,71.844
Chakwal,2025-06-08 03:00:00,28.3,41,944.6,6.3,0.0,0,32.9336,72.8634
Bhakkar,2025-01-27 08:00:00,6.7,94,993.6,2.2,0.0,0,31.6252,71.0657
Swabi,2025-12-11 05:00:00,4.8,96,978.3,0.8,0.0,0,34.1202,72.4698
Hangu,2025-06-30 21:00:00,29.5,62,907.6,0.4,0.0,0,33.5311,71.0597
Nawabshah,2025-01-05 23:00:00,11.3,67,1013.2,7.1,0.0,0,26.2442,68.41
Rawalpindi,2025-09-08 06:00:00,24.6,93,948.9,1.0,0.0,3,33.5651,73.0169
Sahiwal,2025-05-08 05:00:00,26.1,56,984.3,9.6,0.0,0,30.6682,73.1114
Mianwali,2025-07-23 21:00:00,28.4,81,971.9,5.9,0.0,1,32.5839,71.537
Chilas,2025-02-15 02:00:00,2.9,51,879.8,1.0,0.0,3,35.4206,74.0967
Narowal,2024-02-10 10:00:00,14.1,80,995.9,4.3,0.0,0,32.1,74.8833
Chilas,2025-08-17 18:00:00,36.1,23,878.6,7.4,0.0,1,35.4206,74.0967
Khanewal,2025-05-27 15:00:00,41.4,22,981.7,8.2,0.0,3,30.3017,71.9321
Multan,2024-03-13 20:00:00,18.8,57,996.2,7.3,0.0,0,30.1575,71.5249
Skardu,2024-04-24 14:00:00,10.5,42,783.7,3.3,0.0,3,35.2971,75.6333
Dera Ismail Khan,2025-12-13 21:00:00,14.0,80,997.6,3.3,0.0,3,31.8327,70.9019
Lodhran,2025-03-28 10:00:00,23.6,17,1000.2,16.0,0.0,0,29.5405,71.6336
Pasni,2025-09-21 11:00:00,28.6,72,1007.9,17.5,0.2,51,25.2631,63.471
Mirpur Khas,2025-10-28 02:00:00,24.6,65,1007.9,11.8,0.0,3,25.5251,69.0159
Dir,2025-11-16 10:00:00,17.0,18,869.9,0.4,0.0,3,35.2058,71.8767
Kasur,2024-09-26 10:00:00,31.4,70,982.5,14.5,0.3,51,31.115,74.4467
Tando Adam,2024-02-26 00:00:00,18.4,26,1012.9,9.5,0.0,1,25.7687,68.6617
Islamabad,2025-12-01 20:00:00,12.6,70,952.7,2.4,0.0,0,33.6844,73.0479
Loralai,2024-04-16 06:00:00,8.3,76,856.8,7.1,0.0,0,30.3705,68.5979
Gujranwala,2024-10-20 03:00:00,20.5,93,983.5,5.9,0.0,0,32.1877,74.1945
Kasur,2025-10-15 16:00:00,29.7,43,986.6,10.7,0.0,0,31.115,74.4467
Ghotki,2025-05-08 15:00:00,42.1,18,992.8,9.6,0.0,2,28.0064,69.3161
Khairpur,2024-02-14 14:00:00,26.6,26,1012.1,4.3,0.0,0,27.5295,68.7592
Rawalpindi,2024-08-14 16:00:00,32.2,68,945.9,2.6,0.0,1,33.5651,73.0169
Loralai,2025-06-18 15:00:00,35.7,19,852.9,20.4,0.0,0,30.3705,68.5979
Bhakkar,2025-06-25 07:00:00,34.9,51,974.7,11.7,0.0,1,31.6252,71.0657
Bannu,2025-03-05 22:00:00,11.0,57,969.3,6.6,0.0,3,32.9853,70.6042
Nushki,2025-04-28 16:00:00,37.4,5,900.8,13.1,0.0,3,29.5522,66.0225
Kahuta,2025-04-14 21:00:00,25.2,42,940.3,8.7,0.0,0,33.5917,73.3875
Larkana,2025-03-24 18:00:00,36.3,10,1002.0,11.3,0.0,0,27.559,68.212
Faisalabad,2025-12-16 21:00:00,18.0,55,995.4,9.2,0.0,3,31.4504,73.135
Taxila,2024-11-16 02:00:00,12.3,88,951.6,2.1,0.0,0,33.7463,72.8397
Chaman,2025-06-08 19:00:00,33.0,10,866.5,18.3,0.0,0,30.9177,66.4597
Karachi,2024-02-04 11:00:00,25.6,66,1016.8,18.8,0.0,1,24.8607,67.0011
Sahiwal,2024-12-06 02:00:00,12.4,80,992.8,4.4,0.0,0,30.6682,73.1114
Nowshera,2024-02-18 05:00:00,12.3,84,978.6,2.6,0.0,3,34.0159,72.0058
Nowshera,2025-11-03 02:00:00,15.3,91,978.3,2.3,0.0,0,34.0159,72.0058
Khanewal,2024-06-15 12:00:00,41.2,29,983.5,17.9,0.0,0,30.3017,71.9321
Khuzdar,2024-08-03 02:00:00,24.4,92,871.7,5.8,0.0,3,27.8,66.6167
Kallar Syedan,2025-04-10 05:00:00,21.0,42,946.3,12.1,0.0,0,33.4167,73.3833
Hafizabad,2025-11-15 09:00:00,15.7,82,994.5,2.3,0.0,0,32.0709,73.688
Hafizabad,2025-07-25 08:00:00,27.9,84,972.7,3.5,0.0,0,32.0709,73.688
Faisalabad,2024-11-09 10:00:00,26.3,64,994.8,6.2,0.0,0,31.4504,73.135
Lodhran,2025-05-24 12:00:00,45.5,15,983.9,15.0,0.0,2,29.5405,71.6336
Rahim Yar Khan,2024-10-10 04:00:00,23.6,68,999.0,8.5,0.0,0,28.4202,70.2952
Hunza,2025-09-19 15:00:00,19.9,42,785.6,7.9,0.0,1,36.3167,74.65
Wah Cantt,2024-04-16 09:00:00,19.1,75,963.0,12.2,0.0,0,33.77,72.75
Mandi Bahauddin,2024-03-14 15:00:00,23.3,41,990.5,9.2,0.0,0,32.5861,73.4917
Nankana Sahib,2024-11-04 23:00:00,20.2,77,990.3,6.4,0.0,0,31.45,73.7
Bhimber,2025-02-11 02:00:00,9.8,59,974.2,5.4,0.0,2,32.9747,74.078
Rahim Yar Khan,2025-05-12 00:00:00,32.3,19,991.8,13.9,0.0,0,28.4202,70.2952
Charsadda,2025-01-05 19:00:00,12.9,37,980.5,14.9,0.0,0,34.1482,71.7406
Wah Cantt,2025-06-10 02:00:00,27.4,37,945.2,5.7,0.0,0,33.77,72.75
Kot Addu,2024-03-22 02:00:00,20.1,61,994.3,16.2,0.0,0,30.4691,70.967
Mianwali,2024-06-22 07:00:00,30.7,49,976.8,10.8,0.0,0,32.5839,71.537
Khuzdar,2025-07-28 14:00:00,40.0,10,874.0,13.0,0.0,0,27.8,66.6167
Jacobabad,2025-04-25 06:00:00,25.1,16,995.9,5.8,0.0,0,28.2819,68.4388
Khushab,2024-06-29 08:00:00,35.2,49,976.6,2.1,0.0,0,32.2967,72.3525
Shakargarh,2024-04-06 01:00:00,15.3,60,977.6,6.0,0.0,0,32.2646,75.1608
Hafizabad,2025-10-16 22:00:00,22.2,70,987.8,1.4,0.0,0,32.0709,73.688
Nankana Sahib,2025-09-16 10:00:00,33.1,58,983.6,3.8,0.0,0,31.45,73.7
Nawabshah,2025-10-12 13:00:00,34.5,23,1007.2,8.4,0.0,0,26.2442,68.41
Quetta,2025-12-25 19:00:00,9.8,38,836.4,2.0,0.0,3,30.1798,66.975
Kohat,2024-08-19 23:00:00,26.5,88,945.1,4.7,0.0,0,33.5869,71.4429
Mirpur Khas,2025-06-04 17:00:00,39.7,28,996.2,21.7,0.0,0,25.5251,69.0159
Sargodha,2025-06-15 05:00:00,31.1,33,975.0,0.6,0.0,1,32.0836,72.6711
Ghotki,2025-04-01 01:00:00,21.7,36,1000.7,3.9,0.0,0,28.0064,69.3161
Batkhela,2025-02-28 05:00:00,8.8,94,934.2,6.0,0.0,3,34.6167,71.9667
Lakki Marwat,2024-01-14 05:00:00,3.5,100,985.6,4.7,0.0,3,32.607,70.9114
Haripur,2025-10-31 23:00:00,15.4,61,950.6,4.2,0.0,0,33.9942,72.934
Muzaffarabad,2024-03-07 15:00:00,15.7,46,931.8,4.1,0.0,3,34.37,73.4711
Thatta,2024-11-22 00:00:00,21.3,88,1012.0,1.4,0.0,0,24.7475,67.9235
Bhakkar,2024-08-29 05:00:00,24.5,96,982.7,3.4,0.0,3,31.6252,71.0657
Dir,2024-09-01 12:00:00,29.1,46,861.9,3.8,0.0,1,35.2058,71.8767
Karachi,2025-06-05 16:00:00,32.2,59,1004.5,14.7,0.0,0,24.8607,67.0011
Kot Addu,2024-01-16 22:00:00,9.0,96,999.2,5.4,0.0,2,30.4691,70.967
Islamabad,2024-08-09 13:00:00,31.5,67,946.1,8.7,0.0,3,33.6844,73.0479
Burewala,2024-11-20 20:00:00,19.9,46,997.6,6.4,0.0,0,30.1667,72.65
Gilgit,2025-02-20 10:00:00,6.0,67,852.1,2.5,0.3,73,35.9208,74.3083
Kandhkot,2025-12-27 08:00:00,13.6,66,1009.8,11.6,0.0,2,28.245,69.18
Hafizabad,2025-10-18 13:00:00,30.9,43,988.2,3.8,0.0,0,32.0709,73.688
Hyderabad,2025-08-23 01:00:00,27.2,87,996.5,17.6,0.0,3,25.396,68.3578
Toba Tek Singh,2024-09-21 03:00:00,28.0,60,986.5,9.1,0.0,0,30.9697,72.4827
Rahim Yar Khan,2025-04-16 16:00:00,45.1,9,990.9,10.5,0.0,0,28.4202,70.2952
Swabi,2024-06-09 05:00:00,20.2,60,964.7,2.6,0.0,0,34.1202,72.4698
Nankana Sahib,2024-09-26 07:00:00,28.6,80,982.6,12.2,0.0,0,31.45,73.7
Karak,2025-07-03 23:00:00,30.5,64,938.5,5.1,0.0,0,33.1167,71.0833
Tank,2024-08-19 11:00:00,32.0,65,974.9,6.4,0.0,1,32.2167,70.3833
Mianwali,2024-12-12 21:00:00,11.1,36,994.7,1.3,0.0,0,32.5839,71.537
Mastung,2024-07-08 22:00:00,24.3,62,832.8,16.1,0.0,0,29.7997,66.8455
Shikarpur,2024-10-13 12:00:00,35.0,30,1002.3,3.6,0.0,0,27.9556,68.6382
Sibi,2024-03-07 05:00:00,7.9,91,998.2,8.1,0.0,0,29.543,67.8773
Kot Addu,2024-06-21 21:00:00,31.4,54,984.3,3.5,0.0,1,30.4691,70.967
Tando Allahyar,2024-10-13 11:00:00,34.1,40,1007.9,1.6,0.0,3,25.4605,68.717
Karak,2025-03-26 19:00:00,19.3,63,941.5,15.3,0.0,2,33.1167,71.0833
Turbat,2025-09-18 22:00:00,29.2,73,990.5,11.7,0.0,0,26.0023,63.0485
Khushab,2024-11-29 15:00:00,22.9,52,994.4,4.7,0.0,3,32.2967,72.3525
Mandi Bahauddin,2024-02-04 05:00:00,10.0,85,988.5,10.1,0.0,0,32.5861,73.4917
Khaplu,2024-06-24 07:00:00,4.6,82,662.0,1.5,1.9,75,35.1333,76.3333
Shakargarh,2024-06-07 10:00:00,34.7,28,974.8,9.4,0.0,0,32.2646,75.1608
Nushki,2024-01-03 21:00:00,11.7,42,903.7,11.5,0.0,0,29.5522,66.0225
Rawalpindi,2024-04-30 02:00:00,13.4,81,952.3,6.5,0.0,0,33.5651,73.0169
Umerkot,2025-12-20 23:00:00,20.5,56,1011.4,4.6,0.0,3,25.3614,69.7361
Shikarpur,2024-08-17 12:00:00,27.0,93,994.4,5.9,3.8,63,27.9556,68.6382
Hangu,2024-12-22 23:00:00,6.3,48,917.4,2.4,0.0,3,33.5311,71.0597
Nankana Sahib,2025-06-04 10:00:00,32.4,36,982.6,11.4,0.0,0,31.45,73.7
Larkana,2024-02-14 07:00:00,11.4,92,1014.2,8.0,0.0,0,27.559,68.212
Mardan,2025-11-02 09:00:00,17.6,73,977.7,1.8,0.0,0,34.1989,72.0407
Chilas,2025-07-31 03:00:00,24.2,69,879.3,0.3,0.0,1,35.4206,74.0967
Gwadar,2024-09-09 17:00:00,29.8,74,999.6,27.0,0.0,0,25.1264,62.3225
Abbottabad,2024-04-09 19:00:00,16.2,46,879.5,9.3,0.0,1,34.1688,73.2215
Kahuta,2025-12-15 17:00:00,13.9,72,945.6,5.2,0.0,0,33.5917,73.3875
Kahuta,2025-03-02 21:00:00,10.8,63,939.4,2.6,0.0,3,33.5917,73.3875
Kandhkot,2024-08-04 16:00:00,33.1,66,988.4,12.8,0.0,3,28.245,69.18
Nowshera,2025-04-18 19:00:00,26.4,54,968.5,6.1,0.0,1,34.0159,72.0058
Gilgit,2024-09-24 03:00:00,27.6,20,856.2,5.6,0.0,0,35.9208,74.3083
Umerkot,2024-04-01 15:00:00,36.8,12,1005.7,9.7,0.0,3,25.3614,69.7361
Khaplu,2024-08-06 15:00:00,21.4,45,664.9,5.7,0.0,1,35.1333,76.3333
Sheikhupura,2025-07-17 17:00:00,30.3,79,976.5,13.1,4.5,63,31.7167,73.985
Muzaffargarh,2024-04-17 19:00:00,26.4,47,993.5,12.0,0.0,2,30.0703,71.1933
Taxila,2024-12-14 16:00:00,14.3,53,953.6,3.3,0.0,1,33.7463,72.8397
Nawabshah,2024-05-06 09:00:00,35.8,33,1000.8,6.4,0.0,0,26.2442,68.41
Dadu,2024-07-18 10:00:00,39.7,43,991.9,9.8,0.0,0,26.7319,67.775
Mirpur,2024-08-15 21:00:00,27.0,87,953.3,7.3,0.0,3,33.1483,73.7517
Kot Addu,2024-02-20 15:00:00,23.4,24,992.9,5.9,0.0,0,30.4691,70.967
Lakki Marwat,2025-11-22 17:00:00,18.3,45,983.5,0.9,0.0,0,32.607,70.9114
Dir,2025-06-29 22:00:00,20.4,96,852.1,4.8,1.7,61,35.2058,71.8767
Abbottabad,2025-08-27 10:00:00,24.0,78,879.1,2.9,0.0,2,34.1688,73.2215
Jhang,2025-11-25 00:00:00,13.0,76,1000.7,1.9,0.0,0,31.2781,72.3118
Islamabad,2025-10-06 14:00:00,16.8,91,951.2,6.8,1.6,61,33.6844,73.0479
Thatta,2025-08-03 03:00:00,26.6,90,999.3,15.5,0.0,3,24.7475,67.9235
Bhimber,2025-04-09 06:00:00,25.1,38,972.2,2.0,0.0,0,32.9747,74.078
Hafizabad,2024-10-27 20:00:00,24.2,71,984.3,5.6,0.0,0,32.0709,73.688
Gupis,2024-08-19 17:00:00,10.2,72,638.7,2.5,0.7,53,36.1667,73.4333
Bagh,2025-08-10 11:00:00,17.4,61,710.6,4.2,0.1,51,33.9861,73.9478
Kahuta,2024-01-23 17:00:00,10.7,75,944.5,5.4,0.0,0,33.5917,73.3875
Shikarpur,2025-07-31 00:00:00,32.9,59,989.3,12.2,0.0,2,27.9556,68.6382
